('AAS60567', 'ABX85497', 'ABG14855')
('AAS64176', 'ABX88653', 'ABG16136')
('AAS60286', 'ABX86752', 'ABG11974')
('ABG15652', 'ABX88260', 'AAS64012')
('ABG15633', 'ABX88666', 'AAS64033')
('AAS62912', 'ABX86295', 'ABG14261')
('ABG15149', 'ABX88563', 'AAS63103')
('AAS62817', 'ABX85274', 'ABG14154')
('AAS63302', 'ABX86019', 'ABG12075')
('AAS62468', 'ABX87163', 'ABG13900')
('AAS63887', 'ABX85781', 'ABG15803')
('AAS63648', 'ABX85398', 'ABG12286')
('AAS62107', 'ABX88467', 'ABG13395')
('AAS60513', 'ABX86835', 'ABG15196')
('ABG14527', 'ABX85936', 'AAS61118')
('AAS60439', 'ABX88428', 'ABG15272')
('ABG13554', 'ABX86056', 'AAS62243')
('ABG14917', 'ABX87937', 'AAS60901')
('AAS63949', 'ABX88080', 'ABG15716')
('ABG12042', 'ABX85457', 'AAS60830')
('ABG14021', 'ABX84940', 'AAS62582')
('AAS61688', 'ABX88631', 'ABG12823')
('ABG13304', 'ABX88684', 'AAS61928')
('AAS63221', 'ABX85453', 'ABG15016')
('ABG12718', 'ABX88636', 'AAS61591')
('ABG13291', 'ABX88022', 'AAS61915')
('ABG15829', 'ABX86467', 'AAS63913')
('AAS63320', 'ABX85173', 'ABG12093')
('ABG16238', 'ABX84843', 'AAS58763')
('AAS63824', 'ABX88071', 'ABG15555')
('ABG15748', 'ABX87517', 'AAS63486')
('ABG13097', 'ABX88336', 'AAS61866')
('ABG14792', 'ABX87318', 'AAS60645')
('AAS62984', 'ABX87857', 'ABG12494')
('AAS63741', 'ABX86012', 'ABG12343')
('ABG12798', 'ABX85170', 'AAS61666')
('AAS62899', 'ABX86634', 'ABG14247')
('AAS60505', 'ABX86167', 'ABG15204')
('ABG12682', 'ABX85954', 'AAS61417')
('AAS60889', 'ABX85056', 'ABG14927')
('AAS60671', 'ABX88612', 'ABG14822')
('ABG13140', 'ABX86216', 'AAS61829')
('AAS63504', 'ABX88192', 'ABG15766')
('ABG14587', 'ABX88385', 'AAS61066')
('ABG14354', 'ABX86398', 'AAS62663')
('ABG14618', 'ABX87152', 'AAS61034')
('ABG16247', 'ABX88768', 'AAS58540')
('ABG14441', 'ABX88543', 'AAS61339')
('AAS61851', 'ABX86790', 'ABG13114')
('ABG15941', 'ABX85472', 'AAS60729')
('AAS62061', 'ABX87834', 'ABG13343')
('ABG14208', 'ABX87103', 'AAS62864')
('ABG15813', 'ABX85680', 'AAS63896')
('ABG13257', 'ABX85240', 'AAS61885')
('ABG13260', 'ABX87467', 'AAS61888')
('ABG12122', 'ABX85835', 'AAS63348')
('ABG15805', 'ABX88309', 'AAS63889')
('AAS62246', 'ABX87213', 'ABG13557')
('ABG13682', 'ABX87086', 'AAS62364')
('ABG16083', 'ABX86407', 'AAS63555')
('ABG15985', 'ABX87008', 'AAS60684')
('AAS63098', 'ABX87538', 'ABG15154')
('AAS64115', 'ABX88308', 'ABG14980')
('ABG14152', 'ABX88247', 'AAS62815')
('AAS63974', 'ABX87714', 'ABG15693')
('ABG13144', 'ABX88399', 'AAS61825')
('ABG13737', 'ABX87452', 'AAS62420')
('ABG14502', 'ABX86101', 'AAS61396')
('AAS62978', 'ABX86079', 'ABG12500')
('ABG12376', 'ABX85542', 'AAS63711')
('AAS62006', 'ABX86013', 'ABG13840')
('ABG12615', 'ABX86584', 'AAS61480')
('AAS63206', 'ABX86111', 'ABG15032')
('ABG13469', 'ABX87160', 'AAS62162')
('AAS60396', 'ABX88000', 'ABG12232')
('ABG12234', 'ABX85345', 'AAS60397')
('ABG13089', 'ABX87029', 'AAS61727')
('AAS62833', 'ABX87204', 'ABG14171')
('AAS62134', 'ABX87488', 'ABG13423')
('ABG15193', 'ABX85024', 'AAS60516')
('ABG13632', 'ABX87375', 'AAS62315')
('AAS61886', 'ABX88274', 'ABG13258')
('AAS62206', 'ABX88027', 'ABG13515')
('ABG12162', 'ABX85622', 'AAS63387')
('ABG14066', 'ABX85172', 'AAS62626')
('AAS62826', 'ABX88270', 'ABG14164')
('ABG15416', 'ABX88613', 'AAS60370')
('ABG12153', 'ABX87372', 'AAS63378')
('AAS60323', 'ABX87376', 'ABG15463')
('ABG14156', 'ABX87412', 'AAS62819')
('AAS63836', 'ABX87325', 'ABG16046')
('ABG14787', 'ABX86765', 'AAS60640')
('AAS62356', 'ABX85311', 'ABG13674')
('AAS63213', 'ABX88117', 'ABG15025')
('ABG15938', 'ABX85432', 'AAS60732')
('AAS60842', 'ABX86922', 'ABG12030')
('ABG14711', 'ABX85160', 'AAS60941')
('AAS61615', 'ABX87867', 'ABG12748')
('ABG16124', 'ABX86421', 'AAS64164')
('AAS60442', 'ABX87891', 'ABG15269')
('ABG12208', 'ABX87812', 'AAS63432')
('AAS61993', 'ABX86496', 'ABG13854')
('AAS61580', 'ABX87682', 'ABG12706')
('AAS61368', 'ABX87676', 'ABG14470')
('AAS64043', 'ABX85149', 'ABG15624')
('AAS61050', 'ABX87702', 'ABG14603')
('AAS62998', 'ABX86906', 'ABG12479')
('AAS60552', 'ABX87825', 'ABG14873')
('AAS62929', 'ABX86418', 'ABG14280')
('AAS61165', 'ABX84991', 'ABG12913')
('AAS63167', 'ABX88164', 'ABG15081')
('ABG14624', 'ABX86621', 'AAS61028')
('AAS61942', 'ABX85496', 'ABG13320')
('AAS60746', 'ABX87064', 'ABG15925')
('AAS63455', 'ABX88210', 'ABG15391')
('ABG13544', 'ABX85721', 'AAS62233')
('ABG12367', 'ABX86764', 'AAS63723')
('AAS60282', 'ABX85603', 'ABG11970')
('AAS61658', 'ABX86048', 'ABG12790')
('AAS62734', 'ABX86081', 'ABG14324')
('AAS62632', 'ABX87427', 'ABG14072')
('ABG13378', 'ABX87001', 'AAS62093')
('AAS62250', 'ABX88295', 'ABG13561')
('ABG14552', 'ABX85502', 'AAS61092')
('AAS60740', 'ABX86314', 'ABG15931')
('AAS61565', 'ABX85516', 'ABG12951')
('ABG12204', 'ABX87314', 'AAS63428')
('AAS60763', 'ABX84905', 'ABG15903')
('AAS60749', 'ABX85640', 'ABG15922')
('ABG14937', 'ABX86322', 'AAS60880')
('ABG14617', 'ABX87823', 'AAS61035')
('ABG13927', 'ABX85185', 'AAS62488')
('AAS61486', 'ABX87801', 'ABG12608')
('ABG13118', 'ABX87771', 'AAS61847')
('ABG14127', 'ABX85986', 'AAS62791')
('ABG16217', 'ABX84836', 'AAS58744')
('ABG14783', 'ABX86489', 'AAS60636')
('ABG12864', 'ABX86823', 'AAS61206')
('ABG14474', 'ABX84958', 'AAS61372')
('ABG14417', 'ABX86002', 'AAS62720')
('AAS62730', 'ABX87211', 'ABG14328')
('ABG13772', 'ABX87954', 'AAS61968')
('ABG14065', 'ABX85938', 'AAS62625')
('ABG15027', 'ABX87685', 'AAS63211')
('AAS61527', 'ABX87444', 'ABG12992')
('AAS60941', 'ABX85160', 'ABG14711')
('AAS61684', 'ABX85904', 'ABG12819')
('ABG12805', 'ABX86615', 'AAS61672')
('AAS60508', 'ABX87299', 'ABG15201')
('AAS61427', 'ABX87540', 'ABG12671')
('ABG13520', 'ABX87476', 'AAS62211')
('ABG12183', 'ABX85707', 'AAS63409')
('AAS62271', 'ABX86797', 'ABG13587')
('ABG13289', 'ABX85512', 'AAS61912')
('AAS63436', 'ABX86119', 'ABG12212')
('ABG12074', 'ABX86716', 'AAS63301')
('ABG14054', 'ABX85387', 'AAS62613')
('ABG14962', 'ABX87569', 'AAS64134')
('AAS61778', 'ABX86343', 'ABG13193')
('AAS63438', 'ABX85709', 'ABG12214')
('ABG14226', 'ABX88616', 'AAS62882')
('ABG14007', 'ABX85431', 'AAS62565')
('ABG16109', 'ABX87995', 'AAS64149')
('AAS60647', 'ABX85635', 'ABG14794')
('ABG15882', 'ABX85471', 'AAS60788')
('AAS58705', 'ABX84835', 'ABG16194')
('ABG13356', 'ABX88134', 'AAS62074')
('AAS61423', 'ABX86917', 'ABG12676')
('ABG15715', 'ABX86175', 'AAS63950')
('ABG13980', 'ABX87069', 'AAS62539')
('ABG15238', 'ABX86017', 'AAS60471')
('AAS62683', 'ABX86742', 'ABG14376')
('ABG12455', 'ABX85175', 'AAS63060')
('AAS61347', 'ABX87785', 'ABG14449')
('ABG14283', 'ABX87339', 'AAS62932')
('AAS60591', 'ABX87356', 'ABG14828')
('ABG15007', 'ABX87123', 'AAS63227')
('AAS61585', 'ABX87856', 'ABG12712')
('ABG14903', 'ABX86826', 'AAS60912')
('ABG15840', 'ABX85840', 'AAS63923')
('AAS62697', 'ABX84974', 'ABG14390')
('AAS61325', 'ABX88284', 'ABG14425')
('AAS64125', 'ABX86802', 'ABG14971')
('AAS62365', 'ABX87592', 'ABG13683')
('ABG12555', 'ABX85395', 'AAS61297')
('AAS60638', 'ABX88037', 'ABG14785')
('AAS60301', 'ABX87273', 'ABG15485')
('AAS63111', 'ABX88155', 'ABG15140')
('AAS61342', 'ABX88227', 'ABG14444')
('AAS60554', 'ABX85017', 'ABG14871')
('ABG14268', 'ABX86287', 'AAS62917')
('AAS63508', 'ABX87366', 'ABG15770')
('AAS63633', 'ABX85064', 'ABG12266')
('ABG12573', 'ABX86606', 'AAS61279')
('AAS64112', 'ABX87972', 'ABG14986')
('AAS61544', 'ABX86009', 'ABG12975')
('AAS62315', 'ABX87375', 'ABG13632')
('AAS61461', 'ABX85087', 'ABG12633')
('ABG16266', 'ABX88717', 'AAS58562')
('ABG12766', 'ABX87378', 'AAS61634')
('ABG12426', 'ABX87490', 'AAS63028')
('AAS58570', 'ABX88735', 'ABG16323')
('AAS62980', 'ABX86195', 'ABG12498')
('AAS62497', 'ABX88226', 'ABG13934')
('ABG15613', 'ABX86026', 'AAS64054')
('AAS61870', 'ABX85210', 'ABG13093')
('AAS61636', 'ABX87571', 'ABG12768')
('AAS62595', 'ABX88055', 'ABG14034')
('AAS61208', 'ABX86456', 'ABG12862')
('ABG13591', 'ABX88554', 'AAS62275')
('ABG16026', 'ABX86213', 'AAS63857')
('ABG15188', 'ABX85898', 'AAS60521')
('ABG12175', 'ABX84936', 'AAS63400')
('ABG16099', 'ABX84892', 'AAS64139')
('AAS60613', 'ABX87683', 'ABG14759')
('AAS60522', 'ABX86315', 'ABG15187')
('AAS63468', 'ABX88352', 'ABG15732')
('ABG15702', 'ABX86075', 'AAS63965')
('ABG13774', 'ABX85179', 'AAS61966')
('ABG15893', 'ABX84890', 'AAS60775')
('AAS60644', 'ABX87904', 'ABG14791')
('AAS60959', 'ABX86964', 'ABG14692')
('ABG15746', 'ABX88626', 'AAS63482')
('AAS61626', 'ABX85069', 'ABG12759')
('ABG16091', 'ABX88376', 'AAS63563')
('ABG15029', 'ABX85293', 'AAS63209')
('ABG15485', 'ABX87273', 'AAS60301')
('ABG12569', 'ABX87779', 'AAS61283')
('ABG12205', 'ABX87119', 'AAS63429')
('ABG14800', 'ABX85812', 'AAS60652')
('AAS63373', 'ABX86534', 'ABG12149')
('ABG16313', 'ABX88777', 'AAS58528')
('AAS62520', 'ABX85940', 'ABG13960')
('AAS60601', 'ABX88041', 'ABG14746')
('ABG15504', 'ABX85128', 'AAS63773')
('AAS60764', 'ABX86732', 'ABG15902')
('AAS62160', 'ABX88520', 'ABG13467')
('AAS61757', 'ABX88552', 'ABG13215')
('ABG15095', 'ABX86449', 'AAS63152')
('ABG15947', 'ABX85548', 'AAS60723')
('ABG13929', 'ABX85411', 'AAS62490')
('ABG13024', 'ABX85638', 'AAS61261')
('AAS63756', 'ABX87169', 'ABG12326')
('ABG15225', 'ABX86028', 'AAS60483')
('AAS62189', 'ABX86129', 'ABG13497')
('ABG15841', 'ABX86597', 'AAS63924')
('ABG14812', 'ABX87804', 'AAS60665')
('AAS60489', 'ABX86575', 'ABG15219')
('ABG14668', 'ABX85572', 'AAS60988')
('ABG16176', 'ABX84787', 'AAS58684')
('AAS62876', 'ABX84919', 'ABG14220')
('AAS63392', 'ABX84915', 'ABG12167')
('AAS63421', 'ABX87799', 'ABG12197')
('AAS63742', 'ABX85579', 'ABG12342')
('AAS62173', 'ABX86405', 'ABG13480')
('ABG15604', 'ABX85154', 'AAS64063')
('AAS62274', 'ABX87112', 'ABG13590')
('ABG16074', 'ABX85195', 'AAS63548')
('ABG15684', 'ABX86718', 'AAS63983')
('AAS61752', 'ABX87816', 'ABG13220')
('AAS63311', 'ABX85868', 'ABG12084')
('AAS63281', 'ABX86107', 'ABG15582')
('AAS63178', 'ABX85158', 'ABG15069')
('AAS60471', 'ABX86017', 'ABG15238')
('ABG15660', 'ABX88561', 'AAS64003')
('ABG15876', 'ABX88383', 'AAS60795')
('AAS60523', 'ABX88757', 'ABG15562')
('AAS61092', 'ABX85502', 'ABG14552')
('ABG15456', 'ABX85394', 'AAS60330')
('ABG12143', 'ABX87395', 'AAS63367')
('AAS60353', 'ABX86665', 'ABG15432')
('ABG12677', 'ABX85711', 'AAS61422')
('AAS60719', 'ABX88545', 'ABG15951')
('ABG15487', 'ABX85098', 'AAS60299')
('ABG13596', 'ABX87897', 'AAS62279')
('ABG13855', 'ABX84904', 'AAS61992')
('ABG15695', 'ABX87853', 'AAS63972')
('ABG14248', 'ABX86464', 'AAS62900')
('ABG12498', 'ABX86195', 'AAS62980')
('AAS64120', 'ABX87916', 'ABG14975')
('AAS62460', 'ABX85810', 'ABG13891')
('ABG14356', 'ABX87451', 'AAS62665')
('ABG15533', 'ABX84998', 'AAS63801')
('ABG14616', 'ABX87294', 'AAS61036')
('ABG15236', 'ABX86803', 'AAS60473')
('ABG13813', 'ABX87858', 'AAS62030')
('AAS61654', 'ABX87355', 'ABG12786')
('AAS61335', 'ABX88571', 'ABG14437')
('AAS63732', 'ABX86076', 'ABG12357')
('ABG12779', 'ABX86602', 'AAS61647')
('ABG12954', 'ABX88651', 'AAS61563')
('AAS60751', 'ABX87050', 'ABG15920')
('AAS61096', 'ABX87596', 'ABG14545')
('AAS63321', 'ABX88490', 'ABG12094')
('AAS61900', 'ABX85380', 'ABG13273')
('AAS62026', 'ABX85657', 'ABG13816')
('ABG12964', 'ABX88197', 'AAS61553')
('AAS64127', 'ABX88054', 'ABG14969')
('ABG14906', 'ABX85634', 'AAS60909')
('AAS60878', 'ABX87146', 'ABG14939')
('ABG15298', 'ABX87526', 'AAS60412')
('AAS63929', 'ABX86972', 'ABG15846')
('AAS61850', 'ABX88508', 'ABG13115')
('ABG13923', 'ABX85316', 'AAS62484')
('AAS58710', 'ABX84838', 'ABG16201')
('ABG14289', 'ABX87567', 'AAS62938')
('ABG14273', 'ABX86949', 'AAS62922')
('ABG13199', 'ABX88452', 'AAS61774')
('AAS61350', 'ABX88115', 'ABG14452')
('ABG12975', 'ABX86009', 'AAS61544')
('AAS63877', 'ABX87861', 'ABG16006')
('AAS63715', 'ABX85834', 'ABG12373')
('ABG12152', 'ABX86831', 'AAS63377')
('ABG14592', 'ABX86829', 'AAS61061')
('ABG14566', 'ABX86694', 'AAS61083')
('ABG15916', 'ABX87902', 'AAS60752')
('ABG15198', 'ABX87846', 'AAS60511')
('AAS63316', 'ABX87927', 'ABG12089')
('AAS61996', 'ABX87580', 'ABG13851')
('AAS58666', 'ABX84829', 'ABG16167')
('AAS62885', 'ABX84928', 'ABG14229')
('ABG15775', 'ABX88379', 'AAS63513')
('ABG15115', 'ABX84931', 'AAS63132')
('AAS61372', 'ABX84958', 'ABG14474')
('ABG14839', 'ABX85588', 'AAS60581')
('AAS62721', 'ABX86486', 'ABG14418')
('AAS58640', 'ABX84792', 'ABG16140')
('AAS62094', 'ABX87478', 'ABG13379')
('ABG14439', 'ABX87417', 'AAS61336')
('ABG14411', 'ABX85332', 'AAS62714')
('AAS63301', 'ABX86716', 'ABG12074')
('AAS62546', 'ABX87968', 'ABG13987')
('AAS61800', 'ABX87698', 'ABG13169')
('AAS60949', 'ABX86142', 'ABG14702')
('AAS63214', 'ABX88673', 'ABG15024')
('AAS63687', 'ABX87711', 'ABG12400')
('ABG15979', 'ABX87006', 'AAS60690')
('AAS62592', 'ABX86693', 'ABG14031')
('ABG12479', 'ABX86906', 'AAS62998')
('AAS63265', 'ABX85710', 'ABG15567')
('ABG14241', 'ABX86333', 'AAS62896')
('AAS60660', 'ABX88566', 'ABG14808')
('AAS61722', 'ABX88671', 'ABG13083')
('ABG11972', 'ABX86664', 'AAS60284')
('ABG16301', 'ABX88747', 'AAS58598')
('ABG12503', 'ABX87722', 'AAS62975')
('ABG16003', 'ABX87302', 'AAS63880')
('AAS60993', 'ABX86161', 'ABG14660')
('ABG13991', 'ABX86741', 'AAS62550')
('ABG14893', 'ABX85323', 'AAS60530')
('ABG14510', 'ABX87720', 'AAS61403')
('AAS62544', 'ABX87791', 'ABG13985')
('ABG14144', 'ABX87007', 'AAS62808')
('ABG13431', 'ABX88437', 'AAS62143')
('AAS61797', 'ABX88262', 'ABG13172')
('AAS62968', 'ABX87587', 'ABG12510')
('AAS61158', 'ABX85470', 'ABG12921')
('ABG16130', 'ABX87448', 'AAS64170')
('ABG13509', 'ABX87156', 'AAS62200')
('AAS64118', 'ABX85103', 'ABG14977')
('AAS62703', 'ABX85417', 'ABG14398')
('ABG15986', 'ABX85266', 'AAS60683')
('AAS63410', 'ABX86067', 'ABG12186')
('ABG13688', 'ABX87681', 'AAS62370')
('ABG14858', 'ABX87562', 'AAS60564')
('ABG12919', 'ABX88236', 'AAS61160')
('AAS62863', 'ABX87701', 'ABG14207')
('ABG12525', 'ABX87557', 'AAS62954')
('AAS63285', 'ABX87806', 'ABG15586')
('AAS60983', 'ABX87305', 'ABG14671')
('AAS63346', 'ABX88018', 'ABG12120')
('AAS60295', 'ABX86890', 'ABG15491')
('ABG15554', 'ABX87852', 'AAS63823')
('ABG15492', 'ABX87307', 'AAS60294')
('AAS61540', 'ABX86934', 'ABG12979')
('ABG16139', 'ABX84815', 'AAS58638')
('ABG13771', 'ABX87459', 'AAS61969')
('ABG14305', 'ABX86113', 'AAS62751')
('AAS63418', 'ABX87461', 'ABG12194')
('AAS62843', 'ABX87901', 'ABG14181')
('ABG14745', 'ABX88232', 'AAS60600')
('AAS63065', 'ABX87648', 'ABG12460')
('ABG15782', 'ABX85549', 'AAS63520')
('ABG15889', 'ABX86595', 'AAS60780')
('AAS60702', 'ABX85357', 'ABG15967')
('ABG12935', 'ABX85650', 'AAS61144')
('ABG14114', 'ABX85696', 'AAS62778')
('AAS63919', 'ABX88014', 'ABG15836')
('AAS63893', 'ABX85458', 'ABG15810')
('ABG13013', 'ABX86150', 'AAS61272')
('AAS63318', 'ABX88402', 'ABG12091')
('AAS61217', 'ABX87341', 'ABG12853')
('AAS62997', 'ABX88368', 'ABG12480')
('ABG15669', 'ABX87576', 'AAS63996')
('ABG13292', 'ABX88547', 'AAS61916')
('ABG13681', 'ABX86501', 'AAS62363')
('ABG14317', 'ABX85215', 'AAS62741')
('ABG16161', 'ABX84797', 'AAS58660')
('AAS63883', 'ABX86259', 'ABG16000')
('ABG13517', 'ABX85015', 'AAS62208')
('ABG14952', 'ABX87296', 'AAS60865')
('AAS60768', 'ABX87446', 'ABG15899')
('AAS62888', 'ABX85543', 'ABG14232')
('ABG14620', 'ABX88095', 'AAS61032')
('AAS63658', 'ABX87453', 'ABG12295')
('ABG12904', 'ABX85337', 'AAS61172')
('AAS61276', 'ABX87584', 'ABG12576')
('ABG15251', 'ABX86245', 'AAS60459')
('AAS58556', 'ABX88708', 'ABG16260')
('ABG14125', 'ABX87597', 'AAS62789')
('AAS60597', 'ABX86690', 'ABG14742')
('ABG15777', 'ABX85740', 'AAS63515')
('AAS58653', 'ABX84837', 'ABG16154')
('AAS62792', 'ABX85462', 'ABG14128')
('ABG12699', 'ABX87009', 'AAS61573')
('AAS63686', 'ABX87195', 'ABG12401')
('ABG14445', 'ABX86983', 'AAS61343')
('AAS63029', 'ABX86952', 'ABG12427')
('AAS61888', 'ABX87467', 'ABG13260')
('ABG13986', 'ABX85690', 'AAS62545')
('ABG13539', 'ABX87470', 'AAS62228')
('AAS64020', 'ABX87942', 'ABG15646')
('AAS61107', 'ABX87519', 'ABG14534')
('ABG11971', 'ABX85203', 'AAS60283')
('AAS62172', 'ABX88579', 'ABG13479')
('AAS61097', 'ABX88264', 'ABG14544')
('ABG13420', 'ABX87886', 'AAS62131')
('AAS61489', 'ABX87283', 'ABG12605')
('AAS61923', 'ABX85479', 'ABG13299')
('AAS61364', 'ABX88107', 'ABG14467')
('AAS61746', 'ABX86809', 'ABG13225')
('AAS62638', 'ABX88283', 'ABG14079')
('AAS60475', 'ABX87967', 'ABG15234')
('ABG13215', 'ABX88552', 'AAS61757')
('AAS61343', 'ABX86983', 'ABG14445')
('AAS63632', 'ABX87430', 'ABG12265')
('ABG12562', 'ABX87268', 'AAS61290')
('AAS61637', 'ABX85929', 'ABG12769')
('AAS60604', 'ABX86616', 'ABG14749')
('ABG15430', 'ABX87271', 'AAS60355')
('AAS61652', 'ABX85947', 'ABG12784')
('AAS63739', 'ABX85167', 'ABG12345')
('AAS60876', 'ABX85440', 'ABG14941')
('ABG13578', 'ABX88245', 'AAS62262')
('AAS60297', 'ABX87932', 'ABG15489')
('AAS63225', 'ABX88271', 'ABG15009')
('ABG13413', 'ABX87817', 'AAS62124')
('AAS60968', 'ABX88577', 'ABG14683')
('ABG13363', 'ABX87266', 'AAS62081')
('ABG14574', 'ABX86166', 'AAS61076')
('ABG15162', 'ABX86691', 'AAS63090')
('ABG12302', 'ABX87036', 'AAS63665')
('AAS61744', 'ABX85933', 'ABG13230')
('AAS61708', 'ABX86685', 'ABG12846')
('AAS61398', 'ABX86833', 'ABG14504')
('AAS63562', 'ABX85355', 'ABG16090')
('AAS60482', 'ABX86239', 'ABG15226')
('AAS61950', 'ABX85653', 'ABG13790')
('AAS62669', 'ABX87521', 'ABG14360')
('ABG12127', 'ABX88163', 'AAS63353')
('ABG12456', 'ABX85589', 'AAS63061')
('ABG16014', 'ABX85893', 'AAS63869')
('ABG13025', 'ABX85289', 'AAS61260')
('AAS61591', 'ABX88636', 'ABG12718')
('AAS60512', 'ABX86811', 'ABG15197')
('AAS62640', 'ABX85991', 'ABG14081')
('ABG15915', 'ABX85270', 'AAS60753')
('ABG14179', 'ABX85712', 'AAS62841')
('ABG12539', 'ABX87766', 'AAS61314')
('ABG13302', 'ABX86876', 'AAS61926')
('AAS60693', 'ABX85281', 'ABG15976')
('AAS60849', 'ABX87110', 'ABG12023')
('ABG13853', 'ABX85934', 'AAS61994')
('ABG15081', 'ABX88164', 'AAS63167')
('AAS62947', 'ABX86542', 'ABG14091')
('ABG12120', 'ABX88018', 'AAS63346')
('ABG14632', 'ABX88468', 'AAS61020')
('ABG13662', 'ABX87143', 'AAS62343')
('AAS60386', 'ABX85146', 'ABG12224')
('AAS62762', 'ABX88378', 'ABG14295')
('AAS62732', 'ABX85250', 'ABG14326')
('ABG15144', 'ABX86029', 'AAS63107')
('AAS61450', 'ABX86054', 'ABG12645')
('ABG15208', 'ABX88442', 'AAS60500')
('AAS62162', 'ABX87160', 'ABG13469')
('AAS63414', 'ABX85346', 'ABG12190')
('AAS63907', 'ABX87560', 'ABG15824')
('ABG14376', 'ABX86742', 'AAS62683')
('ABG15630', 'ABX87368', 'AAS64036')
('ABG15436', 'ABX86514', 'AAS60348')
('ABG14019', 'ABX85972', 'AAS62579')
('AAS61625', 'ABX87392', 'ABG12758')
('AAS63479', 'ABX85191', 'ABG15743')
('AAS62718', 'ABX87475', 'ABG14415')
('AAS61762', 'ABX87578', 'ABG13211')
('AAS63524', 'ABX87373', 'ABG15786')
('AAS61592', 'ABX85915', 'ABG12719')
('ABG15588', 'ABX86928', 'AAS63287')
('AAS63651', 'ABX86517', 'ABG12288')
('ABG15240', 'ABX85101', 'AAS60469')
('AAS64107', 'ABX85325', 'ABG14993')
('ABG12403', 'ABX87975', 'AAS63684')
('ABG15569', 'ABX88255', 'AAS63267')
('ABG15609', 'ABX87070', 'AAS64058')
('AAS63800', 'ABX87496', 'ABG15529')
('AAS63122', 'ABX85602', 'ABG15129')
('ABG13106', 'ABX86899', 'AAS61859')
('AAS63110', 'ABX88187', 'ABG15141')
('AAS63779', 'ABX86933', 'ABG15510')
('ABG15718', 'ABX88617', 'AAS63946')
('ABG13793', 'ABX86794', 'AAS61947')
('AAS62807', 'ABX87435', 'ABG14143')
('AAS63926', 'ABX85111', 'ABG15843')
('AAS62649', 'ABX86221', 'ABG14339')
('AAS61699', 'ABX86903', 'ABG12836')
('ABG15703', 'ABX85995', 'AAS63964')
('AAS62844', 'ABX88359', 'ABG14182')
('AAS60599', 'ABX87033', 'ABG14744')
('ABG15862', 'ABX84871', 'AAS60809')
('ABG16262', 'ABX88728', 'AAS58558')
('ABG12090', 'ABX85329', 'AAS63317')
('AAS60643', 'ABX88337', 'ABG14790')
('ABG15960', 'ABX87333', 'AAS60709')
('ABG15610', 'ABX86857', 'AAS64057')
('ABG15983', 'ABX87956', 'AAS60686')
('ABG13414', 'ABX88224', 'AAS62125')
('AAS64029', 'ABX85473', 'ABG15637')
('AAS60304', 'ABX87940', 'ABG15482')
('AAS61469', 'ABX84994', 'ABG12625')
('AAS60924', 'ABX86887', 'ABG14727')
('AAS60700', 'ABX86984', 'ABG15969')
('ABG14748', 'ABX85296', 'AAS60603')
('ABG13537', 'ABX86475', 'AAS62226')
('AAS64058', 'ABX87070', 'ABG15609')
('AAS61990', 'ABX88331', 'ABG13857')
('AAS62476', 'ABX87361', 'ABG13914')
('AAS58540', 'ABX88768', 'ABG16247')
('ABG14047', 'ABX88171', 'AAS62606')
('ABG12231', 'ABX88578', 'AAS60395')
('ABG12585', 'ABX85903', 'AAS61509')
('ABG14299', 'ABX84960', 'AAS62758')
('AAS63681', 'ABX86414', 'ABG12406')
('AAS61414', 'ABX85364', 'ABG12685')
('AAS61882', 'ABX86648', 'ABG13254')
('AAS62960', 'ABX88535', 'ABG12518')
('ABG14219', 'ABX85134', 'AAS62875')
('AAS63415', 'ABX88688', 'ABG12191')
('AAS61465', 'ABX86926', 'ABG12629')
('ABG13887', 'ABX87177', 'AAS62456')
('ABG16160', 'ABX84802', 'AAS58659')
('ABG12230', 'ABX87153', 'AAS60392')
('ABG14410', 'ABX86039', 'AAS62713')
('AAS63644', 'ABX85717', 'ABG12280')
('AAS62627', 'ABX85567', 'ABG14067')
('AAS61536', 'ABX85607', 'ABG12983')
('ABG15005', 'ABX87454', 'AAS63229')
('AAS60804', 'ABX87502', 'ABG15867')
('AAS60886', 'ABX85530', 'ABG14930')
('AAS63088', 'ABX88488', 'ABG15164')
('AAS62488', 'ABX85185', 'ABG13927')
('AAS60574', 'ABX86646', 'ABG14847')
('AAS62357', 'ABX86061', 'ABG13675')
('ABG14837', 'ABX86825', 'AAS60584')
('ABG12952', 'ABX85581', 'AAS61564')
('AAS60718', 'ABX87991', 'ABG15952')
('AAS62967', 'ABX87049', 'ABG12511')
('AAS60336', 'ABX88177', 'ABG15450')
('AAS61801', 'ABX88349', 'ABG13168')
('AAS60569', 'ABX87187', 'ABG14853')
('AAS62377', 'ABX88105', 'ABG13695')
('AAS61848', 'ABX85460', 'ABG13117')
('ABG13556', 'ABX85245', 'AAS62245')
('AAS61474', 'ABX88288', 'ABG12621')
('ABG13606', 'ABX86962', 'AAS62288')
('AAS62218', 'ABX87481', 'ABG13530')
('ABG12540', 'ABX88188', 'AAS61313')
('ABG15164', 'ABX88488', 'AAS63088')
('AAS62626', 'ABX85172', 'ABG14066')
('AAS58568', 'ABX88731', 'ABG16272')
('AAS62723', 'ABX88699', 'ABG14334')
('ABG14806', 'ABX86355', 'AAS60659')
('ABG15221', 'ABX86955', 'AAS60487')
('AAS61630', 'ABX87987', 'ABG12763')
